Poster_Link,Series_Title,Genre,Director,text-prep-stem
"https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",A Few Good Men,"Drama, Thriller",Rob Reiner,drama thriller militari lawyer lieuten daniel kaffe defend marin accus murder contend act order rob reiner tom cruis jack nicholson demi moor kevin bacon
"https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Fried Green Tomatoes,Drama,Jon Avnet,drama housewif unhappi life befriend old ladi nurs home enthral tale tell peopl use know jon avnet kathi bate jessica tandi mari stuart masterson marylouis parker
"https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Barton Fink,"Comedy, Drama, Thriller",Joel Coen,comedi drama thriller renown new york playwright entic california write movi discov hellish truth hollywood joel coen ethan coen john turturro john goodman judi davi
"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Miller's Crossing,"Crime, Drama, Thriller",Joel Coen,crime drama thriller tom reagan advisor prohibitionera crime boss tri keep peac war mob get caught divid loyalti joel coen ethan coen gabriel byrn albert finney john turturro
"https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",Who Framed Roger Rabbit,"Animation, Adventure, Comedy",Robert Zemeckis,anim adventur comedi toonhat detect cartoon rabbit hope prove innoc accus murder robert zemecki bob hoskin christoph lloyd joanna cassidi charl fleischer
"https://m.media-amazon.com/images/M/MV5BNDcwMTYzMjctN2M2Yy00ZDcxLWJhNTEtMGNhYzEwYzc2NDE4XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY98_CR0,0,67,98_AL_.jpg",Spoorloos,"Mystery, Thriller",George Sluizer,mysteri thriller rex saskia young coupl love vacat stop busi servic station saskia abduct three year sign saskia rex begin receiv letter abductor georg sluizer bernardpierr donnadieu gene bervoet johanna ter steeg gwen eckhaus
"https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Withnail & I,"Comedy, Drama",Bruce Robinson,comedi drama two substanceabus unemploy actor retreat countrysid holiday prove disastr bruce robinson richard e grant paul mcgann richard griffith ralph brown
"https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last Emperor,"Biography, Drama, History",Bernardo Bertolucci,biographi drama histori stori final emperor china bernardo bertolucci john lone joan chen peter otool ruocheng ying
"https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Empire of the Sun,"Action, Drama, History",Steven Spielberg,action drama histori young english boy struggl surviv japanes occup world war ii steven spielberg christian bale john malkovich miranda richardson nigel haver
"https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Der Name der Rose,"Crime, Drama, Mystery",Jean-Jacques Annaud,crime drama mysteri intellectu nonconformist friar investig seri mysteri death isol abbey jeanjacqu annaud sean conneri christian slater helmut qualting elya baskin
"https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg",Blue Velvet,"Drama, Mystery, Thriller",David Lynch,drama mysteri thriller discoveri sever human ear found field lead young man investig relat beauti mysteri nightclub singer group psychopath crimin kidnap child david lynch isabella rossellini kyle maclachlan denni hopper laura dern
"https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Purple Rose of Cairo,"Comedy, Fantasy, Romance",Woody Allen,comedi fantasi romanc new jersey movi charact walk screen real world woodi allen mia farrow jeff daniel danni aiello irv metzman
"https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",After Hours,"Comedy, Crime, Drama",Martin Scorsese,comedi crime drama ordinari word processor worst night life agre visit girl soho met even coffe shop martin scorses griffin dunn rosanna arquett verna bloom tommi chong
"https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Zelig,Comedy,Woody Allen,comedi documentari man look act like whoever around meet various famous peopl woodi allen woodi allen mia farrow patrick horgan john buckwalt
"https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Verdict,Drama,Sidney Lumet,drama lawyer see chanc salvag career selfrespect take medic malpractic case trial rather settl sidney lumet paul newman charlott rampl jack warden jame mason
"https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Trek II: The Wrath of Khan,"Action, Adventure, Sci-Fi",Nicholas Meyer,action adventur scifi assist enterpris crew admir kirk must stop old nemesi khan noonien singh use lifegener genesi devic ultim weapon nichola meyer william shatner leonard nimoy deforest kelley jame doohan
"https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",First Blood,"Action, Adventure",Ted Kotcheff,action adventur veteran green beret forc cruel sheriff deputi flee mountain wage escal oneman war pursuer ted kotcheff sylvest stallon brian dennehi richard crenna bill mckinney
"https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Ordinary People,Drama,Robert Redford,drama accident death older son affluent famili deepli strain relationship among bitter mother goodnatur father guiltridden younger son robert redford donald sutherland mari tyler moor judd hirsch timothi hutton
"https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Airplane!,Comedy,Jim Abrahams,comedi man afraid fli must ensur plane land safe pilot becom sick jim abraham david zucker jerri zucker robert hay juli hagerti
"https://m.media-amazon.com/images/M/MV5BYzYyNjg3OTctNzA2ZS00NjkzLWE4MmYtZDAzZWQ0NzkyMTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Rupan sansei: Kariosutoro no shiro,"Animation, Adventure, Family",Hayao Miyazaki,anim adventur famili dash thief gang desperado intrepid policeman struggl free princess evil count clutch learn hidden secret fabul treasur hold part key hayao miyazaki yasuo yamada eiko masuyama kiyoshi kobayashi makio inou
"https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Halloween,"Horror, Thriller",John Carpenter,horror thriller fifteen year murder sister halloween night michael myer escap mental hospit return small town haddonfield illinoi kill john carpent donald pleasenc jami lee curti toni moran nanci kye
"https://m.media-amazon.com/images/M/MV5BYmVhMDQ1YWUtYjgxOS00NzYyLWI0ZGItNTg3ZjM0MmQ4NmIwXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY98_CR3,0,67,98_AL_.jpg",Le locataire,"Drama, Thriller",Roman Polanski,drama thriller bureaucrat rent pari apart find drawn rabbit hole danger paranoia roman polanski roman polanski isabell adjani melvyn dougla jo van fleet
"https://m.media-amazon.com/images/M/MV5BMTYxMDk1NTA5NF5BMl5BanBnXkFtZTcwNDkzNzA2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Love and Death,"Comedy, War",Woody Allen,comedi war czarist russia neurot soldier distant cousin formul plot assassin napoleon woodi allen woodi allen dian keaton georg adet frank adu
"https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Taking of Pelham One Two Three,"Action, Crime, Thriller",Joseph Sargent,action crime thriller new york arm men hijack subway car demand ransom passeng even paid could get away joseph sargent walter matthau robert shaw martin balsam hector elizondo
"https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Blazing Saddles,"Comedy, Western",Mel Brooks,comedi western order ruin western town corrupt politician appoint black sheriff prompt becom formid adversari mel brook cleavon littl gene wilder slim picken harvey korman
"https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Serpico,"Biography, Crime, Drama",Sidney Lumet,biographi crime drama honest new york cop name frank serpico blow whistl rampant corrupt forc comrad turn sidney lumet al pacino john randolph jack keho biff mcguir
"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Enter the Dragon,"Action, Crime, Drama",Robert Clouse,action crime drama secret agent come opium lord island fortress fighter martialart tournament robert clous bruce lee john saxon jim kelli ahna capri
"https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Deliverance,"Adventure, Drama, Thriller",John Boorman,adventur drama thriller intent see cahulawasse river dam turn lake outdoor fanat lewi medlock take friend cano trip never forget danger american backcountri john boorman jon voight burt reynold ned beatti ronni cox
"https://m.media-amazon.com/images/M/MV5BOTZhY2E3NmItMGIwNi00OTA2LThkYmEtODFiZTM0NGI0ZWU5XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY98_CR1,0,67,98_AL_.jpg",The French Connection,"Action, Crime, Drama",William Friedkin,action crime drama pair nyc cop narcot bureau stumbl onto drug smuggl job french connect william friedkin gene hackman roy scheider fernando rey toni lo bianco
"https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Dirty Harry,"Action, Crime, Thriller",Don Siegel,action crime thriller madman call scorpio killer menac citi toughasnail san francisco polic inspector dirti harri callahan assign track ferret craze psychopath siegel clint eastwood andrew robinson harri guardino reni santoni
"https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",Where Eagles Dare,"Action, Adventure, War",Brian G. Hutton,action adventur war alli agent stage dare raid castl nazi hold american brigadi general georg carnabi prison not realli go brian g hutton richard burton clint eastwood mari ure patrick wymark
"https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Odd Couple,Comedy,Gene Saks,comedi two friend tri share apart idea housekeep lifestyl differ night day gene sak jack lemmon walter matthau john fiedler herb edelman
"https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Dirty Dozen,"Action, Adventure, War",Robert Aldrich,action adventur war world war ii rebelli us armi major assign dozen convict murder train lead mass assassin mission german offic robert aldrich lee marvin ernest borgnin charl bronson john cassavet
"https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg",Belle de jour,"Drama, Romance",Luis Buñuel,drama romanc frigid young housewif decid spend midweek afternoon prostitut lui buñuel catherin deneuv jean sorel michel piccoli genevièv page
"https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Man for All Seasons,"Biography, Drama, History",Fred Zinnemann,biographi drama histori stori sir thoma stood king henri viii king reject roman cathol church obtain divorc remarri fred zinnemann paul scofield wendi hiller robert shaw leo mckern
"https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Repulsion,"Drama, Horror, Thriller",Roman Polanski,drama horror thriller sexrepuls woman disapprov sister boyfriend sink depress horrif vision rape violenc roman polanski catherin deneuv ian hendri john fraser yvonn furneaux
"https://m.media-amazon.com/images/M/MV5BYzdlYmQ3MWMtMDY3My00MzVmLTg0YmMtYjRlZDUzNjBlMmE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Zulu,"Drama, History, War",Cy Endfield,drama histori war outnumb british soldier battl zulu warrior rork drift cy endfield stanley baker jack hawkin ulla jacobsson jame booth
"https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Goldfinger,"Action, Adventure, Thriller",Guy Hamilton,action adventur thriller investig gold magnat smuggl jame bond uncov plot contamin fort knox gold reserv guy hamilton sean conneri gert fröbe honor blackman shirley eaton
"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",The Birds,"Drama, Horror, Mystery",Alfred Hitchcock,drama horror mysteri wealthi san francisco socialit pursu potenti boyfriend small northern california town slowli take turn bizarr bird kind sudden begin attack peopl alfr hitchcock rod taylor tippi hedren jessica tandi suzann pleshett
"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Cape Fear,"Drama, Thriller",J. Lee Thompson,drama thriller lawyer famili stalk man help put jail j lee thompson gregori peck robert mitchum polli bergen lori martin
"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Peeping Tom,"Drama, Horror, Thriller",Michael Powell,drama horror thriller young man murder women use movi camera film die express terror michael powel karlheinz böhm anna massey moira shearer maxin audley
"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Magnificent Seven,"Action, Adventure, Western",John Sturges,action adventur western seven gunfight hire mexican peasant liber villag oppress bandit john sturg yul brynner steve mcqueen charl bronson eli wallach
"https://m.media-amazon.com/images/M/MV5BNzBiMWRhNzQtMjZhZS00NzFmLWE5YWMtOWY4NzIxMjYzZTEyXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY98_CR3,0,67,98_AL_.jpg",Les yeux sans visage,"Drama, Horror",Georges Franju,drama horror surgeon caus accid leav daughter disfigur goe extrem give new face georg franju pierr brasseur alida valli juliett mayniel alexandr rignault
"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Invasion of the Body Snatchers,"Drama, Horror, Sci-Fi",Don Siegel,drama horror scifi smalltown doctor learn popul communiti replac emotionless alien duplic siegel kevin mccarthi dana wynter larri gate king donovan
"https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Rebel Without a Cause,Drama,Nicholas Ray,drama rebelli young man troubl past come new town find friend enemi nichola ray jame dean natali wood sal mineo jim backus
"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Ladykillers,"Comedy, Crime",Alexander Mackendrick,comedi crime five oddbal crimin plan bank robberi rent room culdesac octogenarian widow pretext classic musician alexand mackendrick alec guin peter seller cecil parker herbert lom
"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Sabrina,"Comedy, Drama, Romance",Billy Wilder,comedi drama romanc playboy becom interest daughter famili chauffeur serious brother would better man billi wilder humphrey bogart audrey hepburn william holden walter hampden
"https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",The Quiet Man,"Comedy, Drama, Romance",John Ford,comedi drama romanc retir american boxer return villag birth ireland fall spirit redhead whose brother contemptu union john ford john wayn maureen ohara barri fitzgerald ward bond
"https://m.media-amazon.com/images/M/MV5BMTU5NTBmYTAtOTgyYi00NGM0LWE0ODctZjNiYWM5MmIxYzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Day the Earth Stood Still,"Drama, Sci-Fi",Robert Wise,drama scifi alien land tell peopl earth must live peac destroy danger planet robert wise michael renni patricia neal hugh marlow sam jaff
"https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",The African Queen,"Adventure, Drama, Romance",John Huston,adventur drama romanc wwi africa ginswil riverboat captain persuad straitlac missionari use boat attack enemi warship john huston humphrey bogart katharin hepburn robert morley peter bull
"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Gilda,"Drama, Film-Noir, Romance",Charles Vidor,drama filmnoir romanc smalltim gambler hire work bueno air casino discov employ new wife former lover charl vidor rita hayworth glenn ford georg macreadi joseph calleia
"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Fantasia,"Animation, Family, Fantasy",James Algar,anim famili fantasi collect anim interpret great work western classic music jame algar samuel armstrong ford beeb jr norman ferguson david hand
"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Invisible Man,"Horror, Sci-Fi",James Whale,horror scifi scientist find way becom invis becom murder insan jame whale claud rain gloria stuart william harrigan henri traver
"https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Dark Waters,"Biography, Drama, History",Todd Haynes,biographi drama histori corpor defens attorney take environment lawsuit chemic compani expos lengthi histori pollut todd hayn mark ruffalo ann hathaway tim robbin bill pullman
"https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Searching,"Drama, Mystery, Thriller",Aneesh Chaganty,drama mysteri thriller teenag daughter goe miss desper father tri find clue laptop aneesh chaganti john cho debra mess joseph lee michell la
"https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time... in Hollywood,"Comedy, Drama",Quentin Tarantino,comedi drama fade televis actor stunt doubl strive achiev fame success final year hollywood golden age los angel quentin tarantino leonardo dicaprio brad pitt margot robbi emil hirsch
"https://m.media-amazon.com/images/M/MV5BNzk2NmU3NmEtMTVhNS00NzJhLWE1M2ItMThjZjI5NWM3YmFmXkEyXkFqcGdeQXVyMjA1MzUyODk@._V1_UY98_CR1,0,67,98_AL_.jpg",Nelyubov,Drama,Andrey Zvyagintsev,drama coupl go divorc must team find son disappear one bitter argument andrey zvyagintsev maryana spivak aleksey rozin matvey novikov marina vasileva
"https://m.media-amazon.com/images/M/MV5BMjg4ZmY1MmItMjFjOS00ZTg2LWJjNDYtNDM2YmM2NzhiNmZhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg",The Florida Project,Drama,Sean Baker,drama set one summer film follow precoci sixyearold moone court mischief adventur ragtag playmat bond rebelli care mother live shadow walt disney world sean baker brooklynn princ bria vinait willem dafo christoph rivera
"https://m.media-amazon.com/images/M/MV5BYmM4YzA5NjUtZGEyOS00YzllLWJmM2UtZjhhNmJhM2E1NjUxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Just Mercy,"Biography, Crime, Drama",Destin Daniel Cretton,biographi crime drama worldrenown civil right defens attorney bryan stevenson work free wrong condemn death row prison destin daniel cretton michael b jordan jami foxx brie larson charli pye jr
"https://m.media-amazon.com/images/M/MV5BMjQ2NDU3NDE0M15BMl5BanBnXkFtZTgwMjA3OTg0MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Gifted,Drama,Marc Webb,drama frank singl man rais child prodigi niec mari drawn custodi battl mother marc webb chris evan mckenna grace lindsay duncan octavia spencer
"https://m.media-amazon.com/images/M/MV5BOWVmZGQ0MGYtMDI1Yy00MDkxLWJiYjQtMmZjZmQ0NDFmMDRhXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Peanut Butter Falcon,"Adventure, Comedy, Drama",Tyler Nilson,adventur comedi drama zak run away care home make dream becom wrestler come true tyler nilson michael schwartz zack gottsagen ann owen dakota johnson
"https://m.media-amazon.com/images/M/MV5BMTc5NzQzNjk2NF5BMl5BanBnXkFtZTgwODU0MjI5NjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Victoria,"Crime, Drama, Romance",Sebastian Schipper,crime drama romanc young spanish woman recent move berlin find flirtat local guy turn potenti dead night friend reveal danger secret sebastian schipper laia costa frederick lau franz rogowski burak yigit
"https://m.media-amazon.com/images/M/MV5BMTkwODUzODA0OV5BMl5BanBnXkFtZTgwMTA3ODkxNzE@._V1_UY98_CR0,0,67,98_AL_.jpg",Mustang,Drama,Deniz Gamze Ergüven,drama five orphan girl seen innoc play boy beach scandal conserv guardian confin forc marriag arrang deniz gamz ergüven günes sensoy doga zeynep doguslu tugba sunguroglu elit iscan
"https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_UX67_CR0,0,67,98_AL_.jpg",Guardians of the Galaxy Vol. 2,"Action, Adventure, Comedy",James Gunn,action adventur comedi guardian struggl keep togeth team deal person famili issu notabl starlord encount father ambiti celesti ego jame gunn chris pratt zoe saldana dave bautista vin diesel
"https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Baby Driver,"Action, Crime, Drama",Edgar Wright,action crime drama coerc work crime boss young getaway driver find take part heist doom fail edgar wright ansel elgort jon bernthal jon hamm eiza gonzález
"https://m.media-amazon.com/images/M/MV5BYWFlOWI3YTMtYTk3NS00YWQ2LTlmYTMtZjk0ZDk4Y2NjODI0XkEyXkFqcGdeQXVyNTQxNTQ4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Only the Brave,"Action, Biography, Drama",Joseph Kosinski,action biographi drama base true stori granit mountain hotshot group elit firefight risk everyth protect town histor wildfir joseph kosinski josh brolin mile teller jeff bridg jennif connelli
"https://m.media-amazon.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Bridge of Spies,"Drama, History, Thriller",Steven Spielberg,drama histori thriller cold war american lawyer recruit defend arrest soviet spi court help cia facilit exchang spi soviet captur american u spi plane pilot franci gari power steven spielberg tom hank mark rylanc alan alda ami ryan
